log_id,sensor_id,timestamp,value,data_quality
3558,91,47:10.8,13.8599,Suspect
3559,68,11:22.9,46.7589,Good
3560,303,52:11.1,84.3634,Missing
3561,812,46:12.2,87.9113,Good
3562,343,43:30.1,43.9564,Missing
3563,220,22:28.9,78.2867,Good
3564,395,53:50.8,8.7039,Suspect
3565,971,08:02.4,12.5879,Good
3566,421,16:19.0,51.8415,Suspect
3567,447,49:10.0,53.234,Suspect
3568,807,43:11.8,72.4665,Suspect
3569,114,05:02.7,95.5501,Missing
3570,231,06:37.0,28.6697,Suspect
3571,724,27:57.8,18.4957,Suspect
3572,316,56:54.6,59.4648,Missing
3573,172,51:40.5,94.7783,Missing
3574,848,13:20.9,98.1628,Good
3575,622,00:56.7,47.8815,Missing
3576,763,21:12.8,69.0431,Missing
3577,414,06:43.1,33.2784,Good
3578,693,58:58.9,51.553,Good
3579,654,22:13.2,42.2573,Good
3580,976,50:08.6,5.9408,Missing
3581,222,45:13.7,95.6682,Missing
3582,718,20:33.6,33.9771,Suspect
3583,101,29:07.2,90.7935,Good
3584,558,11:25.8,29.3218,Good
3585,307,58:12.2,36.7249,Good
3586,324,43:58.5,21.6606,Missing
3587,298,41:23.8,78.6547,Good
3588,6,03:38.0,25.4928,Suspect
3589,456,47:55.7,42.1273,Suspect
3590,859,56:04.4,32.8419,Good
3591,91,38:22.9,70.1418,Good
3592,943,20:27.2,47.8357,Suspect
3593,841,16:56.1,44.2475,Missing
3594,804,33:33.0,58.889,Good
3595,885,42:05.6,19.1804,Suspect
3596,975,54:36.7,37.9829,Missing
3597,329,33:36.7,17.885,Missing
3598,848,52:19.5,46.0597,Missing
3599,797,40:34.0,23.1724,Good
3600,774,40:33.0,83.0089,Missing
3601,724,39:38.1,95.0199,Suspect
3602,87,29:58.9,91.4225,Suspect
3603,511,52:45.0,58.8074,Suspect
3604,20,07:04.3,98.4733,Missing
3605,712,12:46.5,60.059,Missing
3606,400,04:55.6,85.5855,Good
3607,960,15:40.3,53.2423,Good
3608,475,13:10.6,89.3674,Suspect
3609,218,53:01.0,51.1953,Good
3610,14,37:47.6,44.7724,Good
3611,617,36:43.7,2.1484,Suspect
3612,213,55:50.3,53.668,Missing
3613,662,06:23.9,68.0554,Good
3614,562,26:29.1,64.2535,Missing
3615,634,42:17.6,73.7836,Good
3616,454,03:17.7,12.7302,Suspect
3617,797,34:34.6,20.4206,Suspect
3618,568,23:10.4,74.8602,Missing
3619,967,34:01.9,7.0435,Missing
3620,577,30:42.6,5.8367,Missing
3621,937,30:02.8,31.4994,Good
3622,993,33:25.3,65.6574,Good
3623,358,56:31.5,34.4236,Suspect
3624,300,06:55.8,6.8761,Suspect
3625,816,00:00.2,3.5792,Good
3626,222,33:48.9,62.1431,Suspect
3627,859,51:51.6,91.0579,Suspect
3628,657,26:14.9,83.2782,Suspect
3629,430,53:51.5,63.5736,Good
3630,870,02:09.4,54.7601,Missing
3631,482,02:05.1,51.3799,Suspect
3632,667,05:54.1,86.2339,Missing
3633,518,41:07.1,46.0989,Suspect
3634,192,44:33.4,57.2841,Suspect
3635,170,14:05.1,33.6722,Good
3636,407,11:46.3,98.5991,Suspect
3637,532,32:43.1,42.6008,Good
3638,282,47:30.9,24.5131,Good
3639,445,09:13.3,68.1365,Good
3640,948,02:13.4,14.2087,Suspect
3641,224,34:25.4,4.3216,Missing
3642,127,07:25.0,12.281,Missing
3643,218,20:03.7,20.7838,Good
3644,672,01:53.9,51.1396,Suspect
3645,916,22:00.7,73.9139,Suspect
3646,202,01:21.2,86.4316,Good
3647,432,11:05.4,56.0056,Missing
3648,328,41:44.3,73.6921,Suspect
3649,591,52:52.0,2.4987,Suspect
3650,818,12:34.8,20.648,Good
3651,560,49:12.2,78.8432,Suspect
3652,737,14:39.7,44.9769,Missing
3653,750,27:46.2,92.8904,Good
3654,382,11:55.8,45.0972,Good
3655,933,13:13.6,95.2631,Suspect
3656,697,26:37.8,10.938,Suspect
3657,241,40:25.8,91.5922,Suspect
3658,6,59:26.9,45.6663,Good
3659,759,58:52.4,55.1843,Suspect
3660,543,57:03.5,46.5776,Missing
3661,195,53:27.4,49.1459,Suspect
3662,937,43:45.1,1.4565,Good
3663,343,37:26.6,82.4774,Missing
3664,814,09:42.4,81.8855,Missing
3665,482,30:50.6,26.0114,Good
3666,671,50:50.8,66.6858,Good
3667,912,51:25.6,41.3821,Good
3668,832,56:13.8,55.6985,Missing
3669,564,39:34.6,76.0228,Suspect
3670,507,35:31.0,47.975,Good
3671,667,40:06.7,73.7079,Good
3672,633,20:50.2,41.9455,Good
3673,384,01:29.4,12.3027,Suspect
3674,563,30:29.2,98.6364,Suspect
3675,92,20:59.5,35.2865,Good
3676,36,20:59.1,72.2732,Missing
3677,229,21:57.0,57.0501,Good
3678,749,21:50.6,29.4974,Missing
3679,751,00:34.8,59.7988,Suspect
3680,489,59:33.0,75.4228,Good
3681,368,51:58.8,29.9966,Suspect
3682,810,58:59.8,14.4417,Missing
3683,77,52:37.4,96.1803,Good
3684,125,22:08.6,91.8723,Missing
3685,151,31:48.9,66.1933,Good
3686,368,09:53.6,70.9042,Good
3687,159,16:04.6,37.7819,Good
3688,437,26:57.7,74.974,Suspect
3689,793,09:32.0,5.2659,Suspect
3690,528,26:37.6,81.06,Suspect
3691,270,52:43.4,75.8408,Good
3692,441,46:17.7,77.072,Suspect
3693,289,40:20.2,87.3884,Missing
3694,217,14:45.8,51.3897,Good
3695,758,29:19.7,30.4469,Suspect
3696,498,34:28.8,22.6836,Suspect
3697,986,58:46.4,16.4408,Good
3698,640,16:43.3,50.9515,Good
3699,441,46:31.7,24.4449,Missing
3700,190,32:48.0,74.4925,Suspect
3701,101,07:41.9,65.9683,Suspect
3702,725,14:19.8,15.315,Good
3703,825,28:16.5,82.3508,Suspect
3704,896,08:35.8,97.6041,Suspect
3705,511,51:55.5,90.0992,Missing
3706,735,57:45.3,4.2855,Suspect
3707,471,16:55.9,58.7084,Good
3708,75,03:08.5,22.9104,Suspect
3709,563,40:46.3,21.2874,Suspect
3710,377,27:43.2,13.3939,Missing
3711,204,25:43.2,17.6167,Suspect
3712,935,16:11.5,25.7187,Suspect
3713,553,34:01.6,82.5347,Missing
3714,486,26:22.7,90.7495,Suspect
3715,441,55:22.6,34.1216,Good
3716,648,45:14.3,63.356,Good
3717,781,38:53.6,5.575,Suspect
3718,654,39:08.5,75.6092,Good
3719,205,29:52.8,44.244,Good
3720,839,16:49.1,51.8974,Suspect
3721,723,19:20.0,93.8728,Suspect
3722,467,58:41.1,83.6505,Suspect
3723,554,18:57.7,22.7244,Missing
3724,137,12:59.5,39.0439,Suspect
3725,41,02:22.9,25.6198,Suspect
3726,881,10:11.5,58.138,Suspect
3727,674,40:22.2,42.3306,Missing
3728,546,01:07.8,93.6435,Suspect
3729,529,07:19.2,56.9001,Suspect
3730,278,21:15.3,20.7302,Good
3731,980,27:25.5,10.9384,Suspect
3732,36,12:05.6,2.2266,Suspect
3733,807,31:31.1,23.74,Good
3734,263,55:47.3,46.2763,Missing
3735,182,09:24.4,32.3178,Good
3736,635,33:18.6,46.2547,Suspect
3737,22,42:38.5,28.7953,Suspect
3738,657,52:23.0,23.1823,Suspect
3739,614,11:04.8,67.2949,Good
3740,683,26:01.9,62.2156,Missing
3741,628,15:13.0,49.0617,Good
3742,992,36:43.7,38.2777,Good
3743,62,48:32.9,71.5454,Missing
3744,479,43:46.3,59.729,Missing
3745,70,06:19.5,51.8222,Good
3746,400,42:28.4,29.5321,Good
3747,233,41:02.4,99.1781,Missing
3748,95,22:16.9,81.3657,Good
3749,984,58:57.7,50.9076,Suspect
3750,13,48:33.9,94.6597,Missing
3751,576,30:33.2,67.7624,Missing
3752,171,54:39.2,28.6522,Good
3753,652,04:22.5,40.7459,Suspect
3754,54,30:33.0,62.461,Missing
3755,912,05:58.2,79.8685,Missing
3756,443,15:26.2,84.1513,Good
3757,736,32:53.3,63.3229,Good
3758,448,21:46.2,80.6832,Missing
3759,737,29:29.8,19.5964,Suspect
3760,207,25:15.9,49.4337,Suspect
3761,990,56:47.7,21.9298,Good
3762,692,40:27.9,11.738,Good
3763,947,37:13.0,62.7941,Good
3764,996,58:59.5,62.0903,Good
3765,482,30:38.9,53.9601,Good
3766,303,00:32.0,33.0859,Suspect
3767,887,40:40.4,79.4522,Suspect
3768,481,13:30.2,50.8866,Missing
3769,739,16:18.4,31.235,Suspect
3770,766,37:25.6,61.4967,Suspect
3771,980,09:33.7,97.9711,Suspect
3772,548,29:20.3,23.9837,Suspect
3773,791,48:57.8,32.7349,Suspect
3774,924,09:57.0,87.1219,Missing
3775,853,39:54.0,13.3376,Good
3776,119,13:18.5,10.0632,Missing
3777,955,05:35.4,12.6554,Missing
3778,612,34:52.5,73.9161,Suspect
3779,838,11:41.7,31.4552,Missing
3780,684,41:58.6,91.3673,Suspect
3781,778,57:23.8,90.1037,Suspect
3782,131,53:34.8,14.6203,Suspect
3783,179,40:15.2,57.4362,Good
3784,675,00:53.1,85.0011,Missing
3785,94,31:12.0,62.6217,Suspect
3786,561,34:07.1,64.9854,Good
3787,777,22:01.6,31.8305,Suspect
3788,662,36:58.1,71.8728,Suspect
3789,358,06:40.4,47.2507,Good
3790,841,17:17.6,34.1207,Missing
3791,692,31:17.7,21.9335,Good
3792,344,41:20.8,62.5554,Suspect
3793,866,22:14.2,77.1814,Good
3794,97,37:27.6,35.7219,Suspect
3795,120,00:44.9,81.9733,Suspect
3796,142,32:19.7,77.3028,Suspect
3797,757,11:27.7,53.4179,Suspect
3798,159,50:12.7,52.013,Suspect
3799,161,53:33.7,95.9594,Good
3800,528,41:19.2,42.5787,Good
3801,481,08:38.7,13.495,Good
3802,796,01:37.5,32.8275,Missing
3803,705,57:23.9,48.6902,Missing
3804,293,35:41.9,42.6971,Missing
3805,822,05:41.1,43.6337,Good
3806,379,09:17.2,31.8217,Good
3807,698,14:03.2,85.31,Good
3808,464,52:22.5,79.8994,Good
3809,686,46:12.5,33.2704,Missing
3810,410,33:35.7,78.9284,Missing
3811,540,15:38.8,3.1716,Good
3812,389,02:17.8,42.9347,Good
3813,305,12:28.9,27.6753,Suspect
3814,167,37:39.3,85.7622,Missing
3815,468,55:19.0,30.9635,Good
3816,365,02:20.1,36.2493,Suspect
3817,424,26:59.0,64.3202,Missing
3818,577,49:17.2,86.7982,Suspect
3819,315,35:01.0,35.8076,Suspect
3820,568,06:15.1,54.1361,Good
3821,377,19:44.7,95.2091,Missing
3822,211,22:23.3,58.4666,Good
3823,510,53:02.9,88.8946,Missing
3824,442,59:39.1,22.7821,Good
3825,654,10:05.1,15.6074,Good
3826,526,20:21.8,84.8912,Suspect
3827,325,25:44.8,87.4901,Missing
3828,800,12:35.8,16.2142,Good
3829,334,11:32.3,36.8996,Missing
3830,835,28:47.5,98.1563,Suspect
3831,327,56:25.9,63.9762,Good
3832,931,52:36.1,93.1076,Suspect
3833,397,29:02.1,2.7085,Suspect
3834,539,25:12.6,76.7193,Suspect
3835,323,09:04.2,39.7067,Suspect
3836,149,05:36.0,37.1823,Suspect
3837,694,11:48.8,10.1805,Suspect
3838,761,10:22.6,93.804,Suspect
3839,662,11:43.8,92.6782,Suspect
3840,373,36:36.5,14.275,Suspect
3841,501,17:03.8,90.9917,Good
3842,844,46:59.8,69.7134,Missing
3843,553,55:41.9,73.7207,Missing
3844,137,37:58.0,74.2538,Good
3845,836,46:44.5,76.6173,Missing
3846,451,34:45.8,64.5073,Good
3847,594,23:04.1,94.412,Suspect
3848,595,18:18.4,54.7616,Missing
3849,813,41:25.4,90.921,Missing
3850,742,57:17.4,44.0949,Missing
3851,813,38:52.5,69.9686,Good
3852,401,42:41.2,97.6853,Good
3853,103,50:06.9,78.0375,Suspect
3854,952,42:18.1,12.8287,Good
3855,898,55:55.9,86.6626,Suspect
3856,602,26:21.9,43.2049,Missing
3857,724,53:55.8,10.6293,Suspect
3858,3,11:28.5,65.6487,Missing
3859,135,16:37.9,47.9967,Good
3860,288,11:54.4,79.6617,Missing
3861,758,28:27.6,62.1648,Suspect
3862,316,58:10.0,34.3862,Suspect
3863,657,38:19.2,65.2883,Suspect
3864,502,59:43.8,73.8755,Suspect
3865,410,16:14.5,44.0855,Missing
3866,399,02:06.5,45.407,Missing
3867,510,00:46.6,57.6415,Missing
3868,443,48:07.9,87.0479,Missing
3869,634,44:45.3,76.0009,Suspect
3870,34,07:19.1,93.5958,Missing
3871,940,18:31.2,99.991,Suspect
3872,558,53:16.4,47.3432,Missing
3873,598,21:13.1,66.5974,Suspect
3874,916,45:18.4,45.1545,Good
3875,448,12:56.2,46.746,Missing
3876,267,20:55.4,49.1962,Suspect
3877,206,20:37.7,40.533,Missing
3878,368,33:10.4,5.5065,Missing
3879,204,44:01.1,77.7536,Good
3880,753,27:55.5,52.5816,Suspect
3881,456,55:06.0,55.8759,Good
3882,686,36:33.2,82.5273,Good
3883,39,03:47.5,86.8863,Good
3884,580,17:30.8,46.1952,Suspect
3885,903,19:46.2,49.2367,Good
3886,45,29:47.4,51.9752,Suspect
3887,167,38:40.9,81.0767,Missing
3888,276,13:15.0,35.0112,Good
3889,166,32:53.8,24.5574,Missing
3890,652,16:29.4,11.3732,Suspect
3891,330,54:18.8,92.4222,Good
3892,895,20:44.9,59.0076,Good
3893,670,58:10.7,10.8657,Good
3894,929,43:32.4,56.0199,Good
3895,515,11:32.2,60.6712,Missing
3896,528,51:07.4,38.0401,Missing
3897,120,22:17.6,45.9073,Missing
3898,981,15:02.7,22.608,Missing
3899,32,34:47.2,65.2928,Suspect
3900,154,22:29.8,83.3153,Suspect
3901,939,28:23.3,16.1875,Good
3902,962,09:32.7,30.3634,Suspect
3903,749,25:29.8,55.1215,Good
3904,853,40:12.6,69.1094,Suspect
3905,790,20:12.7,21.3658,Good
3906,498,23:10.2,97.7334,Missing
3907,712,41:04.8,38.9824,Suspect
3908,593,09:14.6,85.0222,Missing
3909,886,11:28.8,70.5654,Good
3910,649,35:29.4,58.7053,Missing
3911,650,50:23.0,85.8146,Suspect
3912,302,55:05.1,78.1923,Good
3913,396,45:09.0,25.7714,Missing
3914,575,40:38.0,29.893,Suspect
3915,792,36:38.2,98.5308,Good
3916,636,35:11.1,51.3105,Good
3917,708,36:34.7,87.203,Missing
3918,96,49:04.1,11.792,Suspect
3919,423,24:26.9,36.2248,Suspect
3920,883,08:35.8,70.0803,Missing
3921,821,09:01.9,61.2309,Missing
3922,533,13:21.4,32.4404,Suspect
3923,714,05:21.3,41.658,Good
3924,411,18:17.3,69.7001,Good
3925,406,04:54.9,14.495,Suspect
3926,630,19:53.6,1.5843,Suspect
3927,576,24:34.5,12.5752,Good
3928,730,57:05.0,98.7796,Missing
3929,450,45:18.2,26.3547,Good
3930,569,39:15.6,87.8845,Good
3931,540,37:44.8,38.7073,Missing
3932,39,25:34.5,82.244,Good
3933,177,28:05.9,88.0159,Missing
3934,506,55:42.3,78.0727,Missing
3935,826,23:43.4,79.0855,Suspect
3936,376,49:15.8,36.4565,Good
3937,371,50:20.5,49.0896,Missing
3938,884,05:08.4,98.8683,Suspect
3939,370,39:09.8,93.5873,Missing
3940,486,33:10.3,98.3189,Missing
3941,905,13:33.6,89.9783,Suspect
3942,922,32:15.9,33.6044,Good
3943,995,40:31.3,37.5584,Missing
3944,934,10:39.8,47.8423,Missing
3945,685,17:25.2,9.6688,Suspect
3946,147,22:08.4,74.3086,Good
3947,414,14:59.4,15.539,Missing
3948,946,10:18.9,94.1977,Good
3949,805,15:56.5,27.2263,Missing
3950,473,15:37.6,66.2583,Good
3951,815,50:29.4,72.5966,Missing
3952,950,18:23.4,0.7776,Good
3953,773,15:27.5,21.5397,Missing
3954,73,54:57.1,72.6873,Missing
3955,887,03:19.1,16.8585,Good
3956,656,32:36.5,23.1581,Suspect
3957,916,35:40.9,27.8627,Missing
3958,785,50:40.0,67.9979,Suspect
3959,410,36:57.4,0.6302,Missing
3960,326,40:56.6,24.4242,Suspect
3961,959,11:40.7,18.5128,Missing
3962,897,10:19.0,9.5074,Suspect
3963,133,15:31.2,77.4417,Suspect
3964,182,20:10.9,2.9343,Suspect
3965,943,34:48.0,36.4005,Missing
3966,848,53:46.2,84.1324,Suspect
3967,993,22:51.1,22.2181,Good
3968,30,15:13.6,36.054,Good
3969,21,25:01.2,38.2507,Good
3970,544,03:51.9,1.8905,Good
3971,505,29:26.8,2.3298,Suspect
3972,600,57:34.8,34.398,Suspect
3973,6,25:28.9,50.9939,Good
3974,309,37:21.5,25.3106,Suspect
3975,338,37:10.1,45.8612,Suspect
3976,707,06:45.8,23.3009,Suspect
3977,290,47:39.4,21.8329,Suspect
3978,595,33:28.6,79.6838,Good
3979,125,15:55.9,68.8482,Suspect
3980,991,12:04.0,89.3474,Suspect
3981,233,14:41.5,74.7355,Good
3982,753,17:57.0,85.9548,Good
3983,830,32:56.7,96.4643,Missing
3984,540,03:04.0,33.5314,Suspect
3985,882,38:57.8,54.691,Good
3986,331,51:19.8,53.4775,Good
3987,951,52:56.4,86.8436,Missing
3988,710,57:13.3,69.6406,Missing
3989,518,40:07.6,62.8093,Missing
3990,533,50:47.0,81.8791,Good
3991,978,50:37.6,97.3108,Suspect
3992,180,38:18.6,23.4936,Suspect
3993,584,30:09.6,72.4358,Missing
3994,21,52:23.4,82.8946,Missing
3995,589,20:40.9,42.8632,Suspect
3996,209,55:37.3,64.6003,Missing
3997,607,57:25.0,30.1879,Good
3998,590,08:44.7,0.428,Suspect
3999,523,43:03.0,56.3034,Suspect
4000,4,00:52.8,54.0139,Good
4001,489,07:52.7,9.1173,Suspect
4002,859,19:28.2,82.8279,Missing
4003,133,15:30.0,59.1016,Good
4004,525,33:24.3,54.93,Suspect
4005,312,28:29.8,44.6347,Good
4006,924,09:18.2,13.9337,Missing
4007,511,40:41.4,72.8078,Suspect
4008,923,03:23.5,40.917,Good
4009,389,26:19.2,60.6256,Suspect
4010,125,35:15.0,99.0729,Suspect
4011,421,06:41.0,30.6333,Good
4012,961,51:24.7,93.0752,Missing
4013,165,08:10.3,68.6478,Suspect
4014,896,52:20.2,74.8461,Missing
4015,749,41:52.8,44.4045,Missing
4016,338,14:25.5,38.3391,Good
4017,867,24:22.6,33.5345,Suspect
4018,756,12:01.5,76.3176,Missing
4019,498,56:45.5,30.0643,Good
4020,844,31:15.2,43.038,Good
4021,200,32:52.2,1.4933,Missing
4022,648,22:46.4,80.4916,Suspect
4023,883,37:39.2,92.9785,Suspect
4024,710,30:22.2,71.1438,Suspect
4025,353,14:44.6,60.2569,Missing
4026,620,33:06.8,52.2166,Good
4027,415,20:52.7,44.5085,Good
4028,516,28:55.9,61.107,Missing
4029,781,08:56.6,83.7342,Missing
4030,521,15:00.7,29.3107,Missing
4031,108,53:49.4,33.3137,Suspect
4032,271,34:25.5,92.9822,Suspect
4033,822,43:04.9,22.1016,Missing
4034,432,47:44.3,74.919,Good
4035,257,33:15.0,40.6629,Good
4036,11,31:52.5,16.8059,Good
4037,356,56:56.6,83.2731,Good
4038,294,50:06.8,15.4514,Good
4039,635,13:15.9,95.9529,Missing
4040,660,16:13.7,19.982,Good
4041,487,00:57.5,78.8796,Good
4042,124,01:05.7,23.3194,Missing
4043,169,04:15.6,98.0443,Suspect
4044,696,29:27.2,0.6199,Good
4045,744,19:44.8,70.4169,Suspect
4046,836,56:22.8,65.4906,Good
4047,92,57:15.3,33.4484,Missing
4048,784,44:03.4,95.0948,Good
4049,956,53:30.5,20.6804,Suspect
4050,910,59:49.4,49.2329,Good
4051,813,16:52.6,5.3403,Missing
4052,381,01:07.5,97.0393,Good
4053,105,45:21.4,93.7577,Missing
4054,361,18:09.2,26.0755,Missing
4055,271,09:55.5,58.0453,Suspect
4056,746,55:26.6,13.2194,Suspect
4057,281,39:15.4,75.3542,Good
4058,105,29:05.5,47.1245,Good
4059,328,00:52.0,76.1532,Missing
4060,198,08:30.9,58.3191,Good
4061,907,44:22.6,36.1158,Good
4062,942,18:00.0,17.6789,Suspect
4063,267,30:07.7,36.482,Good
4064,589,56:39.6,39.9945,Missing
4065,137,12:44.7,69.8361,Missing
4066,149,12:53.0,61.0897,Good
4067,840,39:04.8,5.8248,Suspect
4068,569,15:26.7,36.6312,Good
4069,425,00:18.2,78.5437,Good
4070,849,01:41.1,89.3764,Missing
4071,351,33:46.2,82.1794,Missing
4072,13,57:50.6,82.752,Missing
4073,647,21:11.3,96.0495,Suspect
4074,787,18:57.3,24.9589,Good
4075,892,25:30.0,29.6783,Missing
4076,363,56:08.3,97.4982,Missing
4077,485,01:53.8,43.2157,Suspect
4078,587,50:16.0,60.7981,Missing
4079,389,23:08.8,32.1173,Missing
4080,171,55:57.7,64.3699,Good
4081,51,37:23.8,81.5236,Missing
4082,373,57:55.2,36.9284,Missing
4083,702,50:31.6,97.2026,Missing
4084,940,38:15.0,95.5563,Suspect
4085,824,12:29.5,36.8136,Good
4086,640,55:14.1,57.0456,Missing
4087,611,16:08.3,77.8628,Missing
4088,423,09:39.3,56.2355,Suspect
4089,632,36:09.1,40.9838,Missing
4090,354,36:28.1,87.3642,Good
4091,141,29:48.5,50.4308,Suspect
4092,873,04:43.3,38.9727,Good
4093,972,13:25.5,94.7342,Suspect
4094,609,26:06.9,87.5338,Good
4095,677,54:10.3,6.9332,Suspect
4096,761,52:11.2,74.9733,Missing
4097,401,20:49.8,58.177,Missing
4098,805,44:54.3,7.0545,Suspect
4099,97,54:22.3,74.8813,Good
4100,385,25:14.7,75.5388,Good
4101,407,54:36.7,79.2755,Missing
4102,492,06:14.5,35.5916,Missing
4103,892,56:34.1,61.769,Missing
4104,394,19:43.2,51.3415,Missing
4105,875,27:19.3,84.0828,Missing
4106,965,25:40.4,28.6631,Missing
4107,620,03:50.8,50.2533,Good
4108,302,04:51.8,0.7549,Suspect
4109,659,39:42.5,1.6025,Suspect
4110,713,38:39.9,25.9935,Suspect
4111,171,22:32.1,26.4787,Suspect
4112,951,32:37.3,12.3623,Suspect
4113,943,37:37.5,62.4905,Suspect
4114,43,10:49.3,9.4175,Missing
4115,309,14:59.7,0.2943,Good
4116,733,05:08.0,73.6849,Missing
4117,101,08:38.0,47.2088,Missing
4118,586,43:40.1,32.6568,Suspect
4119,404,04:37.2,9.1527,Missing
4120,47,16:33.6,18.5099,Good
4121,639,18:34.2,91.8516,Good
4122,502,34:52.7,90.6935,Missing
4123,924,34:20.6,52.6421,Missing
4124,420,24:41.5,17.8718,Suspect
4125,598,20:29.4,86.7939,Good
4126,367,08:26.4,58.3088,Suspect
4127,364,48:35.1,92.8297,Good
4128,796,02:53.6,20.328,Missing
4129,748,52:56.5,33.2141,Good
4130,482,21:56.4,91.4747,Good
4131,960,37:02.9,91.5276,Missing
4132,512,35:09.0,94.3455,Missing
4133,111,58:43.0,27.7675,Missing
4134,321,10:26.4,71.5468,Good
4135,148,27:37.3,31.415,Suspect
4136,182,42:01.5,84.7099,Missing
4137,926,25:30.7,6.3132,Suspect
4138,634,42:32.1,63.3708,Missing
4139,415,28:30.4,41.9024,Good
4140,827,39:03.2,18.313,Good
4141,346,52:31.7,56.2075,Suspect
4142,993,50:42.9,6.9656,Good
4143,617,00:01.5,65.1145,Good
4144,84,25:26.4,99.7867,Missing
4145,819,58:53.2,81.6309,Missing
4146,387,30:22.7,67.8984,Missing
4147,874,59:48.7,43.6519,Missing
4148,648,34:38.8,11.3867,Suspect
4149,551,12:15.4,2.3758,Good
4150,279,44:59.4,29.3447,Good
4151,24,13:14.4,41.7057,Suspect
4152,227,45:45.3,91.6198,Good
4153,976,55:15.5,51.8329,Good
4154,32,34:06.4,63.59,Missing
4155,687,52:16.8,84.3421,Suspect
4156,275,13:32.8,55.7704,Suspect
4157,72,55:54.3,81.0251,Suspect
4158,334,59:53.4,51.1457,Suspect
4159,396,28:24.1,67.5955,Missing
4160,276,29:03.4,11.354,Suspect
4161,505,36:46.2,7.1967,Good
4162,130,11:49.1,18.3209,Suspect
4163,105,47:52.6,90.5657,Good
4164,271,32:27.2,24.1958,Suspect
4165,149,11:45.9,85.1405,Missing
4166,170,47:50.4,24.1608,Good
4167,209,33:02.7,95.5163,Missing
4168,272,39:36.0,34.8148,Missing
4169,601,42:44.7,10.721,Suspect
4170,444,49:08.2,7.7597,Suspect
4171,710,10:12.5,36.6509,Missing
4172,244,05:48.3,80.3121,Good
4173,334,05:27.2,63.4837,Good
4174,641,52:43.4,3.3479,Good
4175,839,27:25.2,66.3465,Good
4176,739,25:39.6,62.1913,Missing
4177,50,11:59.2,78.9056,Good
4178,774,42:58.7,79.1292,Good
4179,722,19:32.0,77.5834,Suspect
4180,865,22:49.0,43.3655,Suspect
4181,142,04:14.2,26.7514,Suspect
4182,244,02:10.1,58.0799,Suspect
4183,880,27:16.6,68.2167,Missing
4184,34,12:51.4,85.2583,Good
4185,75,48:11.9,61.2593,Good
4186,222,57:23.9,13.8721,Good
4187,960,34:19.1,85.3532,Suspect
4188,156,38:03.1,30.2603,Good
4189,367,06:04.6,70.9632,Missing
4190,393,16:15.4,83.1156,Missing
4191,643,34:46.5,65.6523,Good
4192,478,30:08.6,8.3816,Suspect
4193,38,15:12.2,49.4935,Good
4194,690,57:07.5,8.576,Missing
4195,349,29:20.6,91.4898,Suspect
4196,889,07:46.4,86.6133,Good
4197,132,19:02.9,9.37,Missing
4198,738,33:09.9,30.7925,Good
4199,959,44:58.2,3.8818,Missing
4200,868,26:22.8,39.8558,Missing
4201,630,49:06.2,92.7959,Good
4202,197,09:42.7,32.5924,Suspect
4203,418,00:57.0,9.2357,Suspect
4204,567,00:48.6,57.0354,Missing
4205,474,25:05.0,19.6487,Suspect
4206,471,59:19.9,90.5405,Good
4207,3,41:10.5,92.8259,Suspect
4208,777,08:34.5,71.3224,Missing
4209,736,13:19.3,73.5827,Suspect
4210,15,18:51.0,70.9449,Missing
4211,381,11:39.6,57.059,Missing
4212,680,28:13.6,63.7128,Good
4213,411,15:06.4,4.2941,Suspect
4214,14,35:39.6,78.7107,Missing
4215,590,22:07.9,24.4251,Good
4216,622,52:09.9,89.173,Good
4217,766,53:08.9,59.0639,Suspect
4218,418,20:06.6,84.1579,Good
4219,128,14:56.6,88.6944,Suspect
4220,833,13:12.2,9.4226,Good
4221,79,41:44.8,85.3318,Good
4222,230,52:58.2,36.3541,Suspect
4223,753,44:34.6,25.9236,Good
4224,568,36:12.7,13.4556,Good
4225,826,31:03.1,41.4122,Good
4226,9,49:07.9,43.6184,Good
4227,244,08:43.2,98.7017,Suspect
4228,73,58:00.2,16.4146,Missing
4229,450,30:08.6,13.0399,Missing
4230,359,23:28.6,66.6971,Suspect
4231,427,33:22.0,29.0634,Suspect
4232,632,52:40.2,80.5837,Missing
4233,644,36:18.0,54.2388,Suspect
4234,436,52:45.6,22.7517,Suspect
4235,177,26:01.3,59.8142,Good
4236,543,50:29.3,46.1397,Missing
4237,558,19:18.3,71.016,Good
4238,38,14:48.8,14.9659,Suspect
4239,134,07:08.6,90.171,Suspect
4240,684,13:03.7,16.6969,Missing
4241,973,25:54.9,19.6379,Suspect
4242,2,50:59.1,15.0422,Good
4243,490,52:55.9,95.8108,Missing
4244,900,51:07.6,21.5319,Suspect
4245,861,47:36.9,31.1329,Missing
4246,677,09:23.1,64.0326,Good
4247,973,21:57.9,72.2919,Good
4248,68,29:46.6,80.4967,Good
4249,13,05:16.0,78.4325,Suspect
4250,398,15:32.1,21.0464,Missing
4251,555,48:55.6,0.8047,Missing
4252,349,47:28.0,84.2471,Good
4253,83,12:52.7,5.8891,Good
4254,523,25:46.9,54.8296,Missing
4255,272,42:58.9,26.5964,Suspect
4256,463,15:14.3,82.9734,Good
4257,496,32:46.6,39.58,Suspect
4258,438,12:42.9,63.1623,Suspect
4259,266,45:16.8,58.2851,Good
